source_id,subzone,soil_order,soil_texture,soil_drainage,soil_depth,suitability_score,suitability_level,territorial_authority,area_m2,lat,lon,title_count
070d0909-4e6d-419e-acb3-5cfc4c6789f7,,Podzol,Loamy,Well drained,Deep,7.2,Good,Western Bay of Plenty District,90112.92588425057,-37.73932035227053,175.98880923680574,1
070fec48-c73e-4a81-b546-5d4fe2e69883,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,28474.68135510292,-37.73661201611581,176.2986211186439,1
0712e616-ac41-4255-908b-52879b7afd3c,,Gley,Loamy,Poorly drained,Deep,6.0,Good,Whakatane District,31107.39562690632,-37.945495435801824,176.97509537686187,1
07144a9a-0d60-4ece-87db-24671eeeb66e,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,887943.5561276661,-37.60528565361736,175.9033996661617,3
07163709-959d-4a0b-af9f-19966ffaae8a,,Pumice,Loamy,Well drained,Deep,10.0,Excellent,Ōpōtiki District,22877.39764089006,-38.02359060300649,177.3386212763692,1
071ae6bf-4bcf-48f3-b630-f316264a71af,,Allophanic,Silty,Well drained,Deep,8.8,Excellent,Western Bay of Plenty District,51301.73443676904,-37.83498230231743,175.98521063105795,1
071eb218-8d4f-4786-a082-d609cb50cccc,,Allophanic,Loamy,Well drained,Deep,10.0,Excellent,Western Bay of Plenty District,13042.281689619704,-37.50586953654708,175.96353633703393,1
07206e16-31d4-4199-afea-d3eb0667018e,,Gley,Loamy,Poorly drained,Deep,6.0,Good,Whakatane District,164464.46483872147,-38.14684660481189,176.98431288139247,2
07276751-4c35-4139-88db-81db223bafbf,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Whakatane District,50498.33324004209,-38.08315189616177,177.05822526995934,1
072dbd0e-8b86-48aa-aacf-bc1c25f80e22,,Pumice,Sandy,Well drained,Deep,8.0,Excellent,Whakatane District,20944.323794888125,-38.03663143025817,177.10308277825828,1
